hash,family,active_learning_sampling_frequency
6aacbcd0a95d51eafca1a22f43f25e82,planning,0.2857142857142857
2f7b383673350dcca7454964a5cdfc20,miter,0.2857142857142857
7648e7535048c017a829563414edd3ab,bitvector,0.2857142857142857
c12d5e3213fbe4071aa8a64618c67445,sgen,0.2857142857142857
cea8db050e344e2cd8181ff4c8727161,unknown,0.2857142857142857
e7bb3ecd36cf994dba52956016e38231,unknown,0.2857142857142857
dac6f7f51d4aad660422a31ed0ee2456,cover,0.2857142857142857
0141b82b3d2a411d8c2168119e2d7452,graph-coloring,0.2857142857142857
002a0330958a14deb23dcc84b5489e8a,scheduling,0.2857142857142857
cc13f460ceb62f42ac9b8674308888a8,hardware-verification,0.2857142857142857
5bbfd1950de8bad7bc695b741b964153,scheduling,0.2857142857142857
8ab0f8eaacec58ca02c9cade5767be85,fdmus,0.2857142857142857
8ad616fee73b8713c9ee67f29f99b503,fdmus,0.2857142857142857
7af73f846548141cc97b8a149a20bfbf,petrinet-concurrency,0.2857142857142857
760bb3dd8f0b01339f22ea2d97dddebc,graph-coloring,0.2857142857142857
8b5d9b3669e882f52397b4198b821a8b,fdmus,0.2857142857142857
03cb9868146a1c420ba8e3b1b08865b8,graph-coloring,0.2857142857142857
90250f075def3fde334eddb265c42552,fdmus,0.2857142857142857
83ced7d9ee8058c52c9a68ded7fad0a5,graph-coloring,0.2857142857142857
a634ae675a1e28c7ada3f4a981687863,polynomial-multiplication,0.2857142857142857
010c9d7a6e9e6cac63f110915d9dd56e,graph-coloring,0.2857142857142857
66ec949d764fc23721e1720844f3d6c1,hardware-verification,0.2857142857142857
9a0545f21d2cb618bf050a877ad7c791,fdmus,0.2857142857142857
4a94b67c9c3740f8d8ea0abe26f15c28,gray_codes,0.2857142857142857
97ff277ab213983c3135c295634f8e7f,hardware-verification,0.2857142857142857
0dbefa4968becff56e3e821af50d66b5,matrix-multiplication,0.2857142857142857
f001a112089d6590b33cbe248d5aff5b,prime-testing,0.2857142857142857
f19d3fa8a8dce0813be18f3d5fddccb3,prime-testing,0.2857142857142857
9ea8deb8313d93e60743638909f37d6c,circuit-multiplier,0.2857142857142857
6df8778d4e15c411df6a02def5d59b99,hardware-verification,0.2857142857142857
7ecf9c45c29d706fd0020fbf177e6809,mycielski-graph,0.2857142857142857
27cd4c29d15be5fdf90c23571f403c11,hardware-verification,0.2857142857142857
78592b2e0120f520bcdec4099593297b,gray_codes,0.2857142857142857
99c81a6610dc0eea885621da1f8d5b29,prime-testing,0.2857142857142857
8b193463f38c30157d62889d47ff85f0,prime-testing,0.2857142857142857
8315e99c7317e090cea8dc131a872665,prime-testing,0.2857142857142857
3ee904fba05026a472dad3a4ec197608,hardware-verification,0.2857142857142857
7170bdf0763fdfef5ade500216f2261c,subgraph-isomorphism,0.2857142857142857
89ce193da93cfae34dd25ccbf2f7cdb4,clique-width,0.2857142857142857
85ba4aaae0291ac92e260d2fbf494ac1,stone,0.2857142857142857
98ece977338cb2174287b150f68aa1d4,prime-testing,0.2857142857142857
53741a01c644759504efe5233633dcc5,graph-coloring,0.2857142857142857
6eed3c2be0974177f6c81d5ac8176f3e,fdmus,0.2857142857142857
a90c98a75a36f9855aa8f069deec463a,hardware-verification,0.2857142857142857
3c0dbc26ca90bcd5595dd0abbfc67790,hardware-verification,0.2857142857142857
acfc2972b5deb4750cb57e20f9a8bc68,prime-testing,0.2857142857142857
4a6268945652964c9b86b7c15425c0fe,cellular-automata,0.2857142857142857
36680cee102d6ba9a60ca66b27e8be4a,hardware-verification,0.2857142857142857
681bb80c30661c71b273c3b30aecbfc9,graph-coloring,0.2857142857142857
341c4f501ceb036a1ff19f653986cf04,hardware-verification,0.2857142857142857
aea2f33b3803390401a42b63845ccb12,hardware-verification,0.2857142857142857
a9d8be0f1568c6b88fc0a9a83eeb9a0b,dining-philosophers,0.2857142857142857
57f0793d7cd7f4922da334049eaf96b0,hardware-verification,0.2857142857142857
1b6fd1141ad7e0b18c6b69fa7a092f96,purdom-instances,0.2857142857142857
a50b64070b79d6ec0a02346a196931cf,prime-testing,0.2857142857142857
9554c96c0a212275e529a8b156fc1e9b,pigeon-hole,0.2857142857142857
3778cf8ec4fe105dc46958a869238c69,fdmus,0.2857142857142857
4e5e351dc69f0bd323688d4917e3ad5d,gray_codes,0.2857142857142857
945ed484e239cf2fe75d63ea5c637972,hardware-verification,0.2857142857142857
e6fbf20ad5827cba16a854009c0621e1,graph-coloring,0.2857142857142857
055f942145df4b6c9fd0d10a3f1da98e,scheduling,0.2857142857142857
dac5fa253faa91036ce8758ab9c051c5,bioinformatics,0.2857142857142857
feaad2162591a5823799ec70a8635185,fdmus,0.2857142857142857
d24c4be23d0c9627849bbc646aa8909d,bioinformatics,0.2857142857142857
efe1951069311bc03eadd11547cf02ab,hardware-verification,0.2857142857142857
8da3fbd1b5207f2abba76eab3f5441f9,hardware-verification,0.2857142857142857
3ed1c508cce52678ac4c38503f041997,prime-testing,0.2857142857142857
24b9e9a09d0879eaeee53b1e2f23134a,polynomial-multiplication,0.2857142857142857
f407105cf315c262ec5e3a743148a4ea,gray_codes,0.2857142857142857
072785fd927ff0fd180ce8b9cc00078f,hgen,0.2857142857142857
f613b20d9347bdac226b166cfffddeda,gray_codes,0.2857142857142857
964f79e4878eb131f0c370bc5d2f2a0b,antibandwidth,0.2857142857142857
47289fd0fdb45050c22258ddb35d65d4,pigeon-hole,0.2857142857142857
f5ddbd7c705fa54405d05ce12608fedb,hardware-verification,0.2857142857142857
2a5faba0239d2d40929b8ebda8c51f1e,hgen,0.2857142857142857
1167631ff8146da4f3f29b2a4615e5e2,mosoi-289,0.2857142857142857
830129ccece6a0981e8a8783368ccbc2,hardware-verification,0.2857142857142857
0f2485d8cdb1178561229aac4b7d9c7a,prime-testing,0.2857142857142857
89155fcd27d2b2e9a953ef2dd1aa7995,hardware-verification,0.2857142857142857
9fa1f426d3d891efbbb8fe9b4e5c719b,bioinformatics,0.2857142857142857
3aa8748c6d9dc5c823d9aba028a44f82,prime-testing,0.2857142857142857
c5de36538149b595c16b39ed0940958f,scheduling,0.2857142857142857
63bd4dfe32c730303164e65d49783a77,dining-philosophers,0.2857142857142857
fe45559a394dc7c70bac8c56a23dd8fa,hardware-verification,0.2857142857142857
44ab80d376f78495483e45bb8088c3ae,pigeon-hole,0.2857142857142857
01d494c2afa4960a236bf8412e2bd08a,hardware-verification,0.2857142857142857
a30eea82c2a92f80cb9a2152af817bce,hardware-verification,0.2857142857142857
195c4ca639cc5b1f16aa319d94bd6989,parity-games,0.2857142857142857
a7213279dc05d4d6f9dc8c09596a563c,gray_codes,0.2857142857142857
7038db784772628e70510df5f3a5ce91,bioinformatics,0.2857142857142857
ca3566d49762fb94ebc09f65801fd4d5,fdmus,0.2857142857142857
8ec9d61ad04546049223cec855673b56,hardware-verification,0.2857142857142857
e8f7859ed126c7d3ba82d745caf7c329,fdmus,0.2857142857142857
dd4cde2527c80df215dc1d636a63b153,fdmus,0.2857142857142857
0f4911e1180b80b45e9db7ec5e73eb66,knights-problem,0.2857142857142857
7279929ad5026c568a5477fb144ea5ce,hardware-verification,0.2857142857142857
4ea29c4f64c7d368f2cb7d4319a8ce1e,polynomial-multiplication,0.2857142857142857
e10d8d33a42e3654117982554a530a35,bioinformatics,0.2857142857142857
521150afd1adf56e4e5b7c3cb0c1d359,ordering-principle,0.26785714285714285
169e8bcebaebcbb9ff2ba8233fea0dd3,planning,0.26785714285714285
e4c32dcfef4f80078111484c8eed84fd,cnf-miter,0.26785714285714285
51172e425fec0dbe626ef3011e4fa1f3,hardware-verification,0.26785714285714285
75e0c8b167b220c2aecb64c9e265c949,hardware-verification,0.26785714285714285
2b79d33628be6f5c5a3ccc22209fd405,planning,0.26785714285714285
1f693da03f63d7fe318e511fe32fd09d,fpga-routing,0.26785714285714285
017bba0f995e6d9921253e5a59521435,fpga-routing,0.26785714285714285
77d04e6c100842652369f337bde0840e,coloring,0.26785714285714285
f98c70f0e223de2aefb98a348fa73c44,graph-coloring,0.26785714285714285
3afd64a14c16c4ccb336e4e7a3e05011,graph-based,0.26785714285714285
4ed475c253503412379dd873ec989806,hardware-verification,0.26785714285714285
fa76f3afaa2efd95d535acde49020b3d,pythagorean-triples,0.26785714285714285
4f201c6a2c5070ea4ad0b912c0421f62,planning,0.26785714285714285
5f64b932cc85cf2f2dd4a205928265ee,termination-analysis,0.26785714285714285
bd39f27a6ff74a059b318d302c9ba2ee,timetable,0.26785714285714285
47e5eb7b21d807b8699d4f0f9b55c103,ordering-principle,0.26785714285714285
a4668ba4a49a69d63f819f5fc1ca419e,finite-state-machines,0.26785714285714285
228ef00b38f04099bececbae99a1bd50,planning,0.26785714285714285
43e492bccfd57029b758897b17d7f04f,coloring,0.26785714285714285
85eef885042cc63551c8938d4f6ab02e,timetable,0.26785714285714285
3864f8685e61532f3ee1014687407e89,dining-philosophers,0.26785714285714285
ac2165cbc6c18e4e47f3b8741553e082,bitvector,0.26785714285714285
410539f411ecf4606d8f23cae5ac32b9,termination-analysis,0.26785714285714285
0e820229802d400529e31e5d6d01f283,fpga-routing,0.26785714285714285
daa64046112eb50107587b859f856a7d,pigeon-hole,0.26785714285714285
2a15a30186afdad41a49c5c5366d01be,timetable,0.26785714285714285
5a6be86a20c576495efdd64d3b7606e9,hardware-verification,0.26785714285714285
10f58658725d26a71262cd04f3088a1d,fpga-routing,0.26785714285714285
b023ea0eb9adbd9182c01d7e2d443289,cardinality-constraints,0.26785714285714285
57a969c041af76b162f40f881132006b,hardware-verification,0.26785714285714285
1508ae612fe86a14fe9ce950694f7b71,termination-analysis,0.26785714285714285
f293dc11e842227dd1a49fe1571bcb8b,cardinality-constraints,0.26785714285714285
ab1577c71ec3dd0234902a780a6b0dfd,subgraph-isomorphism,0.26785714285714285
63acdb1e4c4437b22b7ee3b405c1d096,coloring,0.26785714285714285
b1026012e56aefc5d4a928786b0be8e9,purdom-instances,0.26785714285714285
43bb64f1967420d86619e5a6a6af569d,quasigroup-completion,0.26785714285714285
de2c1470302df35e1cf2975f8f9acf9f,quasigroup-completion,0.26785714285714285
1893dc6e673071eae8b5c03ca724ae35,testpattern-generation,0.26785714285714285
c7260e595b52c0b9323e5c8f399ac39f,genurq,0.26785714285714285
6a7e2442211bec545e8929e02a8b6b22,cryptography,0.26785714285714285
b03035f857f8014c2105e32484efc8db,diagnosis,0.26785714285714285
b1d9cca0a2c07cbab176e93cb8f342b8,diagnosis,0.26785714285714285
0810eb03d022334fdd1d5a6ad4969d47,cryptography,0.26785714285714285
e40a326a23ab9b5d852314bd3299bb80,clique-coloring,0.26785714285714285
a2fb13561dbe3b931305df00e84db0da,planning,0.26785714285714285
debb588e0661a30a7d0b60d0414e1763,quasigroup-completion,0.26785714285714285
68cd50e5bfe00ca94867aa0dcf44055c,test-configuration,0.26785714285714285
8f7e4fe3a17c107e53f0a22d2aff74d2,gray_codes,0.26785714285714285
8d2387dee3e6dd066a8c95b991f700e7,cryptography,0.26785714285714285
1591e8fcf2c06b0e72390027c2ae11ef,hardware-verification,0.26785714285714285
1651f84d3891b29f3125d69f4356c763,hardware-verification,0.26785714285714285
168c37b28d0f412b9e903e9aa6783df7,hardware-verification,0.26785714285714285
4821cc12924eb709b74a8986937ede9e,edge-matching,0.26785714285714285
93df66fe35ae20e7dda278ac4c88123d,diagnosis,0.26785714285714285
00a981f385cd209d41e1efa1f5f29bac,hardware-verification,0.26785714285714285
916035abcafaad8ed3a555c4b726e7fc,diagnosis,0.26785714285714285
0e187bcfd6e67f3045edc17b9d9bd0e2,bitvector,0.26785714285714285
4cd5a0c02ec0f5dd07e5f73a53c72092,cryptography,0.26785714285714285
2a1f7571b10948d895ad33608277cc74,cryptography,0.26785714285714285
f37dde7afca298d1fbb34a5f5a6c1bef,edge-matching,0.26785714285714285
07d20a83feca9295e862a7d583da5971,diagnosis,0.26785714285714285
0cbf8baaec52ee50ccac930d237689af,diagnosis,0.26785714285714285
2d0c041c0fe72dc32527bfbf34f63e61,hgen,0.26785714285714285
61fee64c8fc7f05b97a2bc14c0c2bf41,minimal-disagreement-parity,0.26785714285714285
2e425e75bd968a05ca267c87177ba592,cryptography,0.26785714285714285
01843a0195183ca14246a88bf7bad482,bitvector,0.26785714285714285
3599eee792f7a9984339aeb4dc314a03,hgen,0.26785714285714285
7157b954177f0acb22dc454c5f6e7f54,mosoi-289,0.26785714285714285
3198bf396bbf9fbf335513f05293275e,cryptography,0.26785714285714285
992d4c8d223bd4f91d8fd0fed071ce17,miter,0.26785714285714285
bd4029974222c7876aba4d12d20fc41e,miter,0.26785714285714285
1a2a0537c8abab1738f3f3f8a3c06299,hardware-verification,0.26785714285714285
cd45de8e357af61f4dfc5d0f48ff2b91,cryptography,0.26785714285714285
4554ae1c42bcc6af4f6ffa463f1bf4b6,hardware-verification,0.26785714285714285
f86dad4ba35369eb720a0c9ddc45037a,cryptography,0.26785714285714285
209480dd08c8f9afbfea2e539be823d4,prime-factoring,0.26785714285714285
f33b8989cd1bb1390f0891c9f07a9297,cryptography,0.26785714285714285
dfbc1fe84cf69be48b9f3055bce4be19,quasigroup-completion,0.26785714285714285
08063f5baf6655656a300c946aaaca60,ordering-principle,0.26785714285714285
ecb7bb471ae8b40de7a433d7bf7a3aa5,quasigroup-completion,0.26785714285714285
5f3042793127010ea9f496a8f40ab8a0,planning,0.26785714285714285
349cff3574497aa669880733c50dd640,hardware-verification,0.26785714285714285
3292846129f7c1d50375e3e6cf8c7d4a,graph-based,0.26785714285714285
fd3b5e252b0e95452180738088d36a82,prime-factoring,0.26785714285714285
cee485c7a301636a77d629b1897b476a,waerden,0.26785714285714285
2daf54c7f2e073d821c467a4993ebdeb,hardware-verification,0.26785714285714285
b675ff0d198a1ddf59de56ac6e98481f,graph-based,0.26785714285714285
1b72d2cd3e978b7ad976b6f1d2174dd4,sgen,0.26785714285714285
ec69ec227f79838c6b920584ce60dabe,sgen,0.26785714285714285
795a71e969aad84596bc5a6c25b2a783,planning,0.26785714285714285
4a52b64c8e51d22844c1b40a140225fa,miter,0.26785714285714285
5ed0b040888c1630e746bdcd40c3396e,hidoku,0.26785714285714285
316e22c7acf697be27514ffda0381ebc,hypertree-decomposition,0.26785714285714285
437a986d6877b73ea1610f3823bea3db,software-verification,0.26785714285714285
4106867bc76b8794330a205cf8a303ad,bitvector,0.26785714285714285
2094741e84d03f957cd3a627f3a289e2,hardware-verification,0.26785714285714285
84732661a082f6f9739927fbf8d23e86,planning,0.26785714285714285
84fa7692871637ad13b8d2f8445358bb,planning,0.26785714285714285
68dc114bb8e479d8cc81faed8b2fceb5,hypertree-decomposition,0.26785714285714285
f09e72da384f190c012e8a13cf2d2e37,modcircuits,0.26785714285714285
2e8d7161c0fc7c711333eacff1cdb196,testpattern-generation,0.26785714285714285
edcc3e7206ee90a054054e93143f0deb,diagnosis,0.26785714285714285
49ab7e33faba06f3b98c777d17d78ae4,gray_codes,0.26785714285714285
f1faa9544e8814bb4060c524288aa7a2,waerden,0.26785714285714285
4e9552083f7a7510a195fd8990caeecf,diagnosis,0.26785714285714285
7297c62a2e86b2685de45c362e14a14d,unknown,0.26785714285714285
9a94662670700ce476c162475f5cf88f,hardware-verification,0.26785714285714285
5ed0bbcb957ecc8ef2a049620f91385a,miter,0.26785714285714285
4a0ce843274c26e9f7d0474d7b5d53b6,bioinformatics,0.26785714285714285
6ddc374684a00c5e37fa9c473cbace5e,graph-based,0.26785714285714285
897acc1858ce0887f286aba5c0d56d71,polynomial-multiplication,0.26785714285714285
642af293e4905ddfc0a6717e3e1bbf56,quasigroup-completion,0.26785714285714285
6ccfbb9e2406918d56e57f4c1f089d3c,graph-coloring,0.26785714285714285
9bc37d0882553cff4e71a5931f5b0624,hardware-verification,0.26785714285714285
8dcb930bacf1d778141f6d2117923d1b,unknown,0.26785714285714285
a6042f7626b0809c728883a12076687f,linvrinv,0.26785714285714285
6e1c06eca468c9f902053fe81e4c999c,prime-testing,0.26785714285714285
ee58d2f24e9a9596ee52b7ca6d0131ec,fdmus,0.26785714285714285
1a5c0e7d9b8b53adec4cb83a17b24619,quasigroup-completion,0.26785714285714285
98b0fb4a8b859c558ecce92c6e9905a8,graph-coloring,0.26785714285714285
83a1e1bb441806ee6112b1f2365456ca,battleship,0.26785714285714285
136c05323315a2cda8344717913a9a32,graph-isomorphism,0.26785714285714285
11ef5907b3eae3c89e10c65ea370c1f1,random-modularity,0.26785714285714285
fc2ed4fa6c80ef778116fadbdee41c74,prime-testing,0.26785714285714285
47e6da5bf3bccc600aa4b29e9e65bfaf,bioinformatics,0.26785714285714285
0e9f0315dd6f93a2613812dfbfcfffa9,random-modularity,0.26785714285714285
c6b56259b19a76d039d8a8695910e6a6,fdmus,0.26785714285714285
2dc39ea808c5fffc08d2ab8c48881c80,hardware-bmc,0.26785714285714285
330617aa919e0edb980c6504e0d17eb2,graph-coloring,0.26785714285714285
f799b3a16742229f975c853ac3702648,prime-testing,0.26785714285714285
d775026a74adcfb87cb0acf33fbbf8cf,hardware-verification,0.26785714285714285
6e9ded47ab8168922d7e78757649b830,polynomial-multiplication,0.26785714285714285
32c0023f1d44256449efb06913680170,graph-coloring,0.26785714285714285
a2392859bd6719021ced9756c30c8933,fpga-routing,0.26785714285714285
3cb35f534c37226758c079a50327b7db,hardware-bmc,0.26785714285714285
5a3a1ff21d987a42f3500e5235019f8e,graph-based,0.26785714285714285
6354f60f41160ec92b7a97ed941c4549,graph-coloring,0.26785714285714285
10eac59a20ab8b94d22d75557b22c364,battleship,0.26785714285714285
62517fe9f9ed299d24c02530b1fb98f4,graph-isomorphism,0.26785714285714285
3544f7f4ae73749a944b8c87a13aaf48,unknown,0.26785714285714285
999720ee9bcba971225dffd896497aa2,clique-width,0.26785714285714285
6ff98b815c0ff57d92086702e7dd2829,graph-based,0.26785714285714285
f177ffb49b8333845b17314d15d43ec8,scheduling,0.26785714285714285
22f1e4a68bb52721c186234ccd27c13c,generic-csp,0.26785714285714285
21f9d175cd8af806b94a04c5de768ef5,unknown,0.26785714285714285
24b93d0bf941e4b050c9109e4cb7faf4,generic-csp,0.26785714285714285
f3bda5fcae82cfa27460df877965eeca,ensemble-computation,0.26785714285714285
b2e11db374c01a834f5693a656598698,hardware-verification,0.26785714285714285
f7d34470d887c8fd66afeb28ba2911d3,hardware-bmc,0.26785714285714285
25197bd2b8fe3a3310665ce9a6f6cd2f,fdmus,0.26785714285714285
0b9f8c85eaff9eed98a0c5cd3189afb7,planning,0.26785714285714285
10b246af85ac9f0a525e5d50fab31d2a,planning,0.26785714285714285
4b3bfeb960a3addc0214bfd89deaa519,quasigroup-completion,0.26785714285714285
17ef99c61659c974ae00f1b9bf092cdf,graph-coloring,0.26785714285714285
e81f7ec1e367548bc88c443fa36d8710,coloring,0.26785714285714285
09637d3bd641b4d733666a862e8918ea,planning,0.26785714285714285
7e9a4f42129a42748ce607fb97d086bf,graph-based,0.26785714285714285
8a86e93b247fcc0acb6717affe3b9cb0,quasigroup-completion,0.26785714285714285
af77245b16c170d64805d3628fdc4dde,hardware-verification,0.26785714285714285
ecfa1f0b2d8ce80aef5122a65979a773,miter,0.26785714285714285
72ec79f110559ac053a0a38fe99ccacc,social-golfer,0.26785714285714285
af66c2b2ff8a9cd900d9f2f79e53f6a7,prime-testing,0.26785714285714285
cfb196665cc0598c7fb6d2afe6eb4a57,scheduling,0.26785714285714285
7816bac482d94316c17bacc4299ebfcc,fdmus,0.26785714285714285
19004c7d629f7e6e83c6e1d7a9a768a9,miter,0.26785714285714285
7449b6a70e4da8e8e488c184352797a6,hardware-bmc,0.26785714285714285
a30dd78d9aac82dbe6c2d61b5c97c9af,prime-testing,0.26785714285714285
60810729df1f35be3c575d66d8f60039,quasigroup-completion,0.26785714285714285
941f7e559c0deea191a577c752bcddda,hardware-verification,0.26785714285714285
29b063806351960b5e7fa42aeec1a84e,bitvector,0.25
49e53911166b97859361347238a2517e,bitvector,0.25
807531febe395275bbf58f84f49f1db3,software-verification,0.25
4076b976f0337108afb6fcafe2548294,software-verification,0.25
278b9675cbaff7baeeb3e519746eec8d,xor-chain,0.25
d300afa4964372ff13bdb23f5d938bd0,hardware-verification,0.25
20fa992483c3ec47a3ac7aa9228f2a97,hardware-verification,0.25
5aaba0d1cedc84a0100dca0235968591,unknown,0.25
1f27039fb6e13b96064e9037feb09a6b,quasigroup-completion,0.25
c760d08d38eddb4840cf1aa44a0e34fe,hardware-bmc,0.25
61ae7e881b309e195880124c27f25fea,quasigroup-completion,0.25
4e088c9266507eb6bd7022206ed15b48,grandtour-puzzle,0.25
790152d13323c14a7a1f0759ae3b5c28,sgen-balanced,0.25
2085dbded42cdd34fa468e06b8fc6e24,dining-philosophers,0.25
bfb2e01c474486a2b241073032999408,miter,0.25
4cc8e55799ecda9e666a4c767fb290d8,software-verification,0.25
e3882a59defb2f5299c11d0b657e8907,hidoku,0.25
0ee4def0195e56978cdeb908942096ba,matrix-multiplication,0.25
04157f716c1e9606c6a530657bf8f957,hypertree-decomposition,0.25
67527c9e506ffa65596f017547164a49,software-verification,0.25
84b7b617126ae841d666f325e9f6eba2,parity-games,0.25
194fef6e1fc703b81d4ab650c8ecb2da,quasigroup-completion,0.25
180e6d8b61fe6bab26126b78591e324e,baseball-lineup,0.25
f623b8d71e2cab0e8ddc9b33e94d7482,scheduling,0.25
9b898146eb171d00db6a1c660e95011d,cryptography,0.25
d101818b960a155e1be4d8e2bb8a531a,clique-coloring,0.25
646c5dd00cc8abd592a33e18c0d2aa39,gray_codes,0.25
7b7366eced630feb06d47056296041ab,generic-csp,0.25
2d46630f3a5cf0db88d418ac49bc91c3,rbsat,0.25
ce49f590c98885f7ac95567f2b1e7dd5,graph-coloring,0.25
981b1e9938598ea58c9747fcf5cbaf64,planning,0.25
